Variable,Run,TestID,SolutionIndex,SolutionID,Schedulability,Satisfaction,DeadlineMiss,Rank,CrowdDistance
UAV,2,1,2,2,-815.6086745130144,10.0,3500,0,0.0
UAV,2,1,3,3,-815.5457775036815,3.0,0,0,0.0
UAV,2,1,4,4,-814.7213250786243,-28.0,2784,0,0.0
UAV,2,1,5,5,-814.8125368489901,-7.0,0,0,0.0
UAV,2,1,6,6,-814.7311308278017,-37.0,61,0,0.0
UAV,2,1,7,7,-814.7615345961235,-22.0,2443,0,0.0
UAV,35,1,0,0,-815.0003961255726,3.0,0,0,0.0
UAV,35,1,1,1,-814.7272890101037,-21.0,3045,0,0.0
UAV,35,1,2,2,-814.746370244653,-31.0,21,0,0.0
UAV,35,1,3,3,-814.8125185697638,-2.0,1000,0,0.0
UAV,35,1,4,4,-815.188093718903,10.0,2500,0,0.0
UAV,26,1,0,0,-814.940114866764,-1.0,0,0,0.0
UAV,26,1,1,1,-814.7588149315911,-6.0,14,0,0.0
UAV,26,1,2,2,-814.796093112334,-29.0,1386,0,0.0
UAV,26,1,3,3,-814.9151863825499,-4.0,0,0,0.0
UAV,26,1,4,4,-814.7451996166648,-40.0,3038,0,0.0
UAV,26,1,5,5,-815.3306916301407,10.0,3500,0,0.0
UAV,26,1,6,6,-815.1275067590226,4.0,2632,0,0.0
UAV,26,1,7,7,-814.7691228708362,-35.0,1309,0,0.0
UAV,39,1,0,0,-815.0974671245143,10.0,1000,0,0.0
UAV,39,1,1,1,-814.940500022984,-10.0,5,0,0.0
UAV,39,1,2,2,-815.0379155422428,-2.0,3518,0,0.0
UAV,39,1,3,3,-814.7353942356033,-29.0,2614,0,0.0
UAV,39,1,4,4,-814.7525449169034,-44.0,39,0,0.0
UAV,39,1,5,5,-814.8091277514251,-15.0,3048,0,0.0
UAV,39,1,6,6,-814.7846562125504,-21.0,1373,0,0.0
UAV,39,1,7,7,-814.8189323101326,-25.0,0,0,0.0
UAV,39,1,8,8,-815.1157490586883,4.0,55,0,0.0
UAV,39,1,9,9,-815.0027354706098,-3.0,0,0,0.0
UAV,1,1,0,0,-815.2127147267483,-3.0,3500,0,0.0
UAV,1,1,1,1,-815.2196482563905,-1.0,0,0,0.0
UAV,1,1,2,2,-815.039965457588,-6.0,0,0,0.0
